timestamp,actual_rate,current_sample_rate,delta
1761573314,0.098613,0.499764,0.000694
1761573317,0.098613,0.500457,0.000694
1761573320,0.098613,0.501151,0.000694
1761573323,0.098613,0.501844,0.000694
1761573326,0.098613,0.502538,0.000694
1761573329,0.098613,0.503231,0.000694
1761573332,0.098613,0.503925,0.000694
1761573335,0.098613,0.504618,0.000694
1761573338,0.098613,0.505312,0.000694
1761573341,0.098613,0.506006,0.000694
1761573344,0.098613,0.506699,0.000694
1761573347,0.098613,0.507393,0.000694
1761573350,0.098613,0.508086,0.000694
1761573353,0.098613,0.508780,0.000694
1761573356,0.098613,0.509473,0.000694
1761573359,0.098613,0.510167,0.000694
1761573362,0.098613,0.510860,0.000694
1761573365,0.098613,0.511554,0.000694
1761573368,0.098613,0.512248,0.000694
1761573371,0.098613,0.512941,0.000694
1761573374,0.098613,0.513635,0.000694
1761573377,0.098613,0.514328,0.000694
1761573380,0.098613,0.515022,0.000694
1761573383,0.098613,0.515715,0.000694
1761573386,0.098613,0.516409,0.000694
1761573389,0.098613,0.517102,0.000694
1761573392,0.098613,0.517796,0.000694
1761573395,0.098613,0.518489,0.000694
1761573398,0.098613,0.519183,0.000694
1761573401,0.098613,0.519877,0.000694
1761573404,0.098613,0.520570,0.000694
1761573407,0.098613,0.521264,0.000694
1761573410,0.098613,0.521957,0.000694
1761573413,0.098613,0.522651,0.000694
1761573416,0.098613,0.523344,0.000694
1761573419,0.098613,0.524038,0.000694
1761573422,0.098613,0.524731,0.000694
1761573425,0.098613,0.525425,0.000694
1761573428,0.098613,0.526118,0.000694
1761573431,0.098613,0.526812,0.000694
1761573434,0.098613,0.527506,0.000694
1761573437,0.098613,0.528199,0.000694
1761573440,0.098613,0.528893,0.000694
1761573443,0.098613,0.529586,0.000694
1761573446,0.098613,0.530280,0.000694
1761573449,0.098613,0.530973,0.000694
1761573452,0.098613,0.531667,0.000694
1761573455,0.098613,0.532360,0.000694
1761573458,0.098613,0.533054,0.000694
1761573461,0.098613,0.533748,0.000694
1761573464,0.098613,0.534441,0.000694
1761573467,0.098613,0.535135,0.000694
1761573470,0.098613,0.535828,0.000694
1761573473,0.098613,0.536522,0.000694
1761573476,0.098613,0.537215,0.000694
1761573479,0.098613,0.537909,0.000694
1761573482,0.098613,0.538602,0.000694
1761573485,0.098613,0.539296,0.000694
1761573488,0.098613,0.539989,0.000694
1761573491,0.098613,0.540683,0.000694
1761573494,0.098613,0.541377,0.000694
1761573497,0.098613,0.542070,0.000694
1761573500,0.098613,0.542764,0.000694
1761573503,0.098613,0.543457,0.000694
1761573506,0.098613,0.544151,0.000694
1761573509,0.098613,0.544844,0.000694
1761573512,0.098613,0.545538,0.000694
1761573515,0.098613,0.546231,0.000694
1761573518,0.098613,0.546925,0.000694
1761573521,0.098613,0.547618,0.000694
1761573524,0.098613,0.548312,0.000694
1761573527,0.098613,0.549006,0.000694
1761573530,0.098613,0.549699,0.000694
1761573533,0.098613,0.550393,0.000694
1761573536,0.098613,0.551086,0.000694
1761573539,0.098613,0.551780,0.000694
1761573542,0.098613,0.552473,0.000694
1761573545,0.098613,0.553167,0.000694
1761573548,0.098613,0.553860,0.000694
1761573551,0.098613,0.554554,0.000694
1761573554,0.098613,0.555248,0.000694
1761573557,0.098613,0.555941,0.000694
1761573560,0.098613,0.556635,0.000694
1761573563,0.098613,0.557328,0.000694
1761573566,0.098613,0.558022,0.000694
1761573569,0.098613,0.558715,0.000694
1761573572,0.098613,0.559409,0.000694
1761573575,0.098613,0.560102,0.000694
1761573578,0.098613,0.560796,0.000694
1761573581,0.098613,0.561489,0.000694
1761573584,0.098613,0.562183,0.000694
1761573587,0.098613,0.562877,0.000694
1761573590,0.098613,0.563570,0.000694
1761573593,0.098613,0.564264,0.000694
1761573596,0.098613,0.564957,0.000694
1761573599,0.098613,0.565651,0.000694
1761573602,0.098613,0.566344,0.000694
1761573605,0.098613,0.567038,0.000694
1761573608,0.098613,0.567731,0.000694
1761573611,0.098613,0.568425,0.000694
1761573614,0.098613,0.569118,0.000694
1761573617,0.098613,0.569812,0.000694
1761573620,0.098613,0.570506,0.000694
1761573623,0.098613,0.571199,0.000694
1761573626,0.098613,0.571893,0.000694
1761573629,0.098613,0.572586,0.000694
1761573632,0.098613,0.573280,0.000694
1761573635,0.098613,0.573973,0.000694
1761573638,0.098613,0.574667,0.000694
1761573641,0.098613,0.575360,0.000694
1761573644,0.098613,0.576054,0.000694
1761573647,0.098613,0.576748,0.000694
1761573650,0.098613,0.577441,0.000694
1761573653,0.098613,0.578135,0.000694
1761573656,0.098613,0.578828,0.000694
1761573659,0.098613,0.579522,0.000694
1761573662,0.098613,0.580215,0.000694
1761573665,0.098613,0.580909,0.000694
1761573668,0.098613,0.581602,0.000694
1761573671,0.098613,0.582296,0.000694
1761573674,0.098613,0.582989,0.000694
1761573677,0.098613,0.583683,0.000694
1761573680,0.098613,0.584377,0.000694
1761573683,0.098613,0.585070,0.000694
1761573686,0.098613,0.585764,0.000694
1761573689,0.098613,0.586457,0.000694
1761573692,0.098613,0.587151,0.000694
1761573695,0.098613,0.587844,0.000694
1761573698,0.098613,0.588538,0.000694
1761573701,0.098613,0.589231,0.000694
1761573704,0.098613,0.589925,0.000694
1761573707,0.098613,0.590618,0.000694
1761573710,0.098613,0.591312,0.000694
1761573713,0.098613,0.592006,0.000694
1761573716,0.098613,0.592699,0.000694
1761573719,0.098613,0.593393,0.000694
1761573722,0.098613,0.594086,0.000694
1761573725,0.098613,0.594780,0.000694
1761573728,0.098613,0.595473,0.000694
1761573731,0.098613,0.596167,0.000694
1761573734,0.098613,0.596860,0.000694
1761573737,0.098613,0.597554,0.000694
1761573740,0.098613,0.598248,0.000694
1761573743,0.098613,0.598941,0.000694
1761573746,0.098613,0.599635,0.000694
1761573749,0.098613,0.600328,0.000694
1761573752,0.098613,0.601022,0.000694
1761573755,0.098613,0.601715,0.000694
1761573758,0.098613,0.602409,0.000694
1761573761,0.098613,0.603102,0.000694
1761573764,0.098613,0.603796,0.000694
1761573767,0.098613,0.604489,0.000694
1761573770,0.098613,0.605183,0.000694
1761573773,0.098613,0.605877,0.000694
1761573776,0.098613,0.606570,0.000694
1761573779,0.098613,0.607264,0.000694
1761573782,0.098613,0.607957,0.000694
1761573785,0.098613,0.608651,0.000694
1761573788,0.098613,0.609344,0.000694
1761573791,0.098613,0.610038,0.000694
1761573794,0.098613,0.610731,0.000694
1761573797,0.098613,0.611425,0.000694
1761573800,0.098613,0.612118,0.000694
1761573803,0.098613,0.612812,0.000694
1761573806,0.098613,0.613506,0.000694
1761573809,0.098613,0.614199,0.000694
1761573812,0.098613,0.614893,0.000694
1761573815,0.098613,0.615586,0.000694
1761573818,0.098613,0.616280,0.000694
1761573821,0.098613,0.616973,0.000694
1761573824,0.098613,0.617667,0.000694
1761573827,0.098613,0.618360,0.000694
1761573830,0.098613,0.619054,0.000694
1761573833,0.098613,0.619748,0.000694
1761573836,0.098613,0.620441,0.000694
1761573839,0.098613,0.621135,0.000694
1761573842,0.098613,0.621828,0.000694
1761573845,0.098613,0.622522,0.000694
1761573848,0.098613,0.623215,0.000694
1761573851,0.098613,0.623909,0.000694
1761573854,0.098613,0.624602,0.000694
1761573857,0.098613,0.625296,0.000694
1761573860,0.098613,0.625989,0.000694
1761573863,0.098613,0.626683,0.000694
1761573866,0.098613,0.627377,0.000694
1761573869,0.098613,0.628070,0.000694
1761573872,0.098613,0.628764,0.000694
1761573875,0.098613,0.629457,0.000694
1761573878,0.098613,0.630151,0.000694
1761573881,0.098613,0.630844,0.000694
1761573884,0.098613,0.631538,0.000694
1761573887,0.098613,0.632231,0.000694
1761573890,0.098613,0.632925,0.000694
1761573893,0.098613,0.633618,0.000694
1761573896,0.098613,0.634312,0.000694
1761573899,0.098613,0.635006,0.000694
1761573902,0.098613,0.635699,0.000694
1761573905,0.098613,0.636393,0.000694
1761573908,0.098613,0.637086,0.000694
1761573911,0.098613,0.637780,0.000694
1761573914,0.098613,0.638473,0.000694
1761573917,0.098613,0.639167,0.000694
1761573920,0.098613,0.639860,0.000694
1761573923,0.098613,0.640554,0.000694
1761573926,0.098613,0.641248,0.000694
1761573929,0.098613,0.641941,0.000694
1761573932,0.098613,0.642635,0.000694
1761573935,0.098613,0.643328,0.000694
1761573938,0.098613,0.644022,0.000694
1761573941,0.098613,0.644715,0.000694
1761573944,0.098613,0.645409,0.000694
1761573947,0.098613,0.646102,0.000694
1761573950,0.098613,0.646796,0.000694
1761573953,0.098613,0.647489,0.000694
1761573956,0.098613,0.648183,0.000694
1761573959,0.098613,0.648877,0.000694
1761573962,0.098613,0.649570,0.000694
1761573965,0.098613,0.650264,0.000694
1761573968,0.098613,0.650957,0.000694
1761573971,0.098613,0.651651,0.000694
1761573974,0.098613,0.652344,0.000694
1761573977,0.098613,0.653038,0.000694
1761573980,0.098613,0.653731,0.000694
1761573983,0.098613,0.654425,0.000694
1761573986,0.098613,0.655118,0.000694
1761573989,0.098613,0.655812,0.000694
1761573992,0.098613,0.656506,0.000694
1761573995,0.098613,0.657199,0.000694
1761573998,0.098613,0.657893,0.000694
1761574001,0.098613,0.658586,0.000694
1761574004,0.098613,0.659280,0.000694
1761574007,0.098613,0.659973,0.000694
1761574010,0.098613,0.660667,0.000694
1761574013,0.098613,0.661360,0.000694
1761574016,0.098613,0.662054,0.000694
1761574019,0.098613,0.662748,0.000694
1761574022,0.098613,0.663441,0.000694
1761574025,0.098613,0.664135,0.000694
1761574028,0.098613,0.664828,0.000694
1761574031,0.098613,0.665522,0.000694
1761574034,0.098613,0.666215,0.000694
1761574037,0.098613,0.666909,0.000694
1761574040,0.098613,0.667602,0.000694
1761574043,0.098613,0.668296,0.000694
1761574046,0.098613,0.668989,0.000694
1761574049,0.098613,0.669683,0.000694
1761574052,0.098613,0.670377,0.000694
1761574055,0.098613,0.671070,0.000694
1761574058,0.098613,0.671764,0.000694
1761574061,0.098613,0.672457,0.000694
1761574064,0.098613,0.673151,0.000694
1761574067,0.098613,0.673844,0.000694
1761574070,0.098613,0.674538,0.000694
1761574073,0.098613,0.675231,0.000694
1761574076,0.098613,0.675925,0.000694
1761574079,0.098613,0.676618,0.000694
1761574082,0.098613,0.677312,0.000694
1761574085,0.098613,0.678006,0.000694
1761574088,0.098613,0.678699,0.000694
1761574091,0.098613,0.679393,0.000694
1761574094,0.098613,0.680086,0.000694
1761574097,0.098613,0.680780,0.000694
1761574100,0.098613,0.681473,0.000694
1761574103,0.098613,0.682167,0.000694
1761574106,0.098613,0.682860,0.000694
1761574109,0.098613,0.683554,0.000694
1761574112,0.098613,0.684248,0.000694
1761574115,0.098613,0.684941,0.000694
1761574118,0.098613,0.685635,0.000694
1761574121,0.098613,0.686328,0.000694
1761574124,0.098613,0.687022,0.000694
1761574127,0.098613,0.687715,0.000694
1761574130,0.098613,0.688409,0.000694
1761574133,0.098613,0.689102,0.000694
1761574136,0.098613,0.689796,0.000694
1761574139,0.098613,0.690489,0.000694
1761574142,0.098613,0.691183,0.000694
1761574145,0.098613,0.691877,0.000694
1761574148,0.098613,0.692570,0.000694
1761574151,0.098613,0.693264,0.000694
1761574154,0.098613,0.693957,0.000694
1761574157,0.098613,0.694651,0.000694
1761574160,0.098613,0.695344,0.000694
1761574163,0.098613,0.696038,0.000694
1761574166,0.098613,0.696731,0.000694
1761574169,0.098613,0.697425,0.000694
1761574172,0.098613,0.698118,0.000694
1761574175,0.098613,0.698812,0.000694
1761574178,0.098613,0.699506,0.000694
1761574181,0.098613,0.700199,0.000694
1761574184,0.098613,0.700893,0.000694
1761574187,0.098613,0.701586,0.000694
1761574190,0.098613,0.702280,0.000694
1761574193,0.098613,0.702973,0.000694
1761574196,0.098613,0.703667,0.000694
1761574199,0.098613,0.704360,0.000694
1761574202,0.098613,0.705054,0.000694
1761574205,0.098613,0.705748,0.000694
1761574208,0.098613,0.706441,0.000694
1761574211,0.098613,0.707135,0.000694
1761574214,0.098613,0.707828,0.000694
1761574217,0.098613,0.708522,0.000694
1761574220,0.098613,0.709215,0.000694
1761574223,0.098613,0.709909,0.000694
1761574226,0.098613,0.710602,0.000694
1761574229,0.098613,0.711296,0.000694
1761574232,0.098613,0.711989,0.000694
1761574235,0.098613,0.712683,0.000694
1761574238,0.098613,0.713377,0.000694
1761574241,0.098613,0.714070,0.000694
1761574244,0.098613,0.714764,0.000694
1761574247,0.098613,0.715457,0.000694
1761574250,0.098613,0.716151,0.000694
1761574253,0.098613,0.716844,0.000694
1761574256,0.098613,0.717538,0.000694
1761574259,0.098613,0.718231,0.000694
1761574262,0.098613,0.718925,0.000694
1761574265,0.098613,0.719618,0.000694
1761574268,0.098613,0.720312,0.000694
1761574271,0.098613,0.721006,0.000694
1761574274,0.098613,0.721699,0.000694
1761574277,0.098613,0.722393,0.000694
1761574280,0.098613,0.723086,0.000694
1761574283,0.098613,0.723780,0.000694
1761574286,0.098613,0.724473,0.000694
1761574289,0.098613,0.725167,0.000694
1761574292,0.098613,0.725860,0.000694
1761574295,0.098613,0.726554,0.000694
1761574298,0.098613,0.727248,0.000694
1761574301,0.098613,0.727941,0.000694
1761574304,0.098613,0.728635,0.000694
1761574307,0.098613,0.729328,0.000694
1761574310,0.098613,0.730022,0.000694
1761574313,0.098613,0.730715,0.000694
1761574316,0.098613,0.731409,0.000694
1761574319,0.098613,0.732102,0.000694
1761574322,0.098613,0.732796,0.000694
1761574325,0.098613,0.733489,0.000694
1761574328,0.098613,0.734183,0.000694
1761574331,0.098613,0.734877,0.000694
1761574334,0.098613,0.735570,0.000694
1761574337,0.098613,0.736264,0.000694
1761574340,0.098613,0.736957,0.000694
1761574343,0.098613,0.737651,0.000694
1761574346,0.098613,0.738344,0.000694
1761574349,0.098613,0.739038,0.000694
1761574352,0.098613,0.739731,0.000694
1761574355,0.098613,0.740425,0.000694
1761574358,0.098613,0.741118,0.000694
1761574361,0.098613,0.741812,0.000694
1761574364,0.098613,0.742506,0.000694
1761574367,0.098613,0.743199,0.000694
1761574370,0.098613,0.743893,0.000694
1761574373,0.098613,0.744586,0.000694
1761574376,0.098613,0.745280,0.000694
1761574379,0.098613,0.745973,0.000694
1761574382,0.098613,0.746667,0.000694
1761574385,0.098613,0.747360,0.000694
1761574388,0.098613,0.748054,0.000694
1761574391,0.098613,0.748748,0.000694
1761574394,0.098613,0.749441,0.000694
1761574397,0.098613,0.750135,0.000694
1761574400,0.098613,0.750828,0.000694
1761574403,0.098613,0.751522,0.000694
1761574406,0.098613,0.752215,0.000694
1761574409,0.098613,0.752909,0.000694
1761574412,0.098613,0.753602,0.000694
1761574415,0.098613,0.754296,0.000694
1761574418,0.098613,0.754989,0.000694
1761574421,0.098613,0.755683,0.000694
1761574424,0.098613,0.756377,0.000694
1761574427,0.098613,0.757070,0.000694
1761574430,0.098613,0.757764,0.000694
1761574433,0.098613,0.758457,0.000694
1761574436,0.098613,0.759151,0.000694
1761574439,0.098613,0.759844,0.000694
1761574442,0.098613,0.760538,0.000694
1761574445,0.098613,0.761231,0.000694
1761574448,0.098613,0.761925,0.000694
1761574451,0.098613,0.762618,0.000694
1761574454,0.098613,0.763312,0.000694
1761574457,0.098613,0.764006,0.000694
1761574460,0.098613,0.764699,0.000694
1761574463,0.098613,0.765393,0.000694
1761574466,0.098613,0.766086,0.000694
1761574469,0.098613,0.766780,0.000694
1761574472,0.098613,0.767473,0.000694
1761574475,0.098613,0.768167,0.000694
1761574478,0.098613,0.768860,0.000694
1761574481,0.098613,0.769554,0.000694
1761574484,0.098613,0.770248,0.000694
1761574487,0.098613,0.770941,0.000694
1761574490,0.098613,0.771635,0.000694
1761574493,0.098613,0.772328,0.000694
1761574496,0.098613,0.773022,0.000694
1761574499,0.098613,0.773715,0.000694
1761574502,0.098613,0.774409,0.000694
1761574505,0.098613,0.775102,0.000694
1761574508,0.098613,0.775796,0.000694
1761574511,0.098613,0.776489,0.000694
1761574514,0.098613,0.777183,0.000694
1761574517,0.098613,0.777877,0.000694
1761574520,0.098613,0.778570,0.000694
1761574523,0.098613,0.779264,0.000694
1761574526,0.098613,0.779957,0.000694
1761574529,0.098613,0.780651,0.000694
1761574532,0.098613,0.781344,0.000694
1761574535,0.098613,0.782038,0.000694
1761574538,0.098613,0.782731,0.000694
1761574541,0.098613,0.783425,0.000694
1761574544,0.098613,0.784118,0.000694
1761574547,0.098613,0.784812,0.000694
1761574550,0.098613,0.785506,0.000694
1761574553,0.098613,0.786199,0.000694
1761574556,0.098613,0.786893,0.000694
1761574559,0.098613,0.787586,0.000694
1761574562,0.098613,0.788280,0.000694
1761574565,0.098613,0.788973,0.000694
1761574568,0.098613,0.789667,0.000694
1761574571,0.098613,0.790360,0.000694
1761574574,0.098613,0.791054,0.000694
1761574577,0.098613,0.791748,0.000694
1761574580,0.098613,0.792441,0.000694
1761574583,0.098613,0.793135,0.000694
1761574586,0.098613,0.793828,0.000694
1761574589,0.098613,0.794522,0.000694
1761574592,0.098613,0.795215,0.000694
1761574595,0.098613,0.795909,0.000694
1761574598,0.098613,0.796602,0.000694
1761574601,0.098613,0.797296,0.000694
1761574604,0.098613,0.797989,0.000694
1761574607,0.098613,0.798683,0.000694
1761574610,0.098613,0.799377,0.000694
1761574613,0.098613,0.800070,0.000694
1761574616,0.098613,0.800764,0.000694
1761574619,0.098613,0.801457,0.000694
1761574622,0.098613,0.802151,0.000694
1761574625,0.098613,0.802844,0.000694
1761574628,0.098613,0.803538,0.000694
1761574631,0.098613,0.804231,0.000694
1761574634,0.098613,0.804925,0.000694
1761574637,0.098613,0.805618,0.000694
1761574640,0.098613,0.806312,0.000694
1761574643,0.098613,0.807006,0.000694
1761574646,0.098613,0.807699,0.000694
1761574649,0.098613,0.808393,0.000694
1761574652,0.098613,0.809086,0.000694
1761574655,0.098613,0.809780,0.000694
1761574658,0.098613,0.810473,0.000694
1761574661,0.098613,0.811167,0.000694
1761574664,0.098613,0.811860,0.000694
1761574667,0.098613,0.812554,0.000694
1761574670,0.098613,0.813248,0.000694
