timestamp,rate
2025-11-03 15:52:58.257,82
2025-11-03 15:52:59.258,82
2025-11-03 15:53:00.258,124
2025-11-03 15:53:01.257,86
2025-11-03 15:53:02.257,56
2025-11-03 15:53:03.257,60
2025-11-03 15:53:04.258,82
2025-11-03 15:53:05.258,100
2025-11-03 15:53:06.257,80
2025-11-03 15:53:07.257,94
2025-11-03 15:53:08.258,86
2025-11-03 15:53:09.257,54
2025-11-03 15:53:10.258,92
2025-11-03 15:53:11.258,80
2025-11-03 15:53:12.258,90
2025-11-03 15:53:13.258,56
2025-11-03 15:53:14.257,56
2025-11-03 15:53:15.258,30
2025-11-03 15:53:16.258,60
2025-11-03 15:53:17.258,68
2025-11-03 15:53:18.257,58
2025-11-03 15:53:19.258,62
2025-11-03 15:53:20.258,46
2025-11-03 15:53:21.258,82
2025-11-03 15:53:22.257,46
2025-11-03 15:53:23.258,58
2025-11-03 15:53:24.258,26
2025-11-03 15:53:25.258,38
2025-11-03 15:53:26.258,24
2025-11-03 15:53:27.258,42
2025-11-03 15:53:28.257,58
2025-11-03 15:53:29.258,30
2025-11-03 15:53:30.258,58
2025-11-03 15:53:31.258,38
2025-11-03 15:53:32.257,40
2025-11-03 15:53:33.258,26
2025-11-03 15:53:34.258,62
2025-11-03 15:53:35.258,32
2025-11-03 15:53:36.258,140
2025-11-03 15:53:37.258,38
2025-11-03 15:53:38.257,46
2025-11-03 15:53:39.258,48
2025-11-03 15:53:40.258,42
2025-11-03 15:53:41.258,66
2025-11-03 15:53:42.258,36
2025-11-03 15:53:43.258,48
2025-11-03 15:53:44.258,52
2025-11-03 15:53:45.258,38
2025-11-03 15:53:46.258,32
2025-11-03 15:53:47.257,50
2025-11-03 15:53:48.258,24
2025-11-03 15:53:49.257,42
2025-11-03 15:53:50.257,34
2025-11-03 15:53:51.257,16
2025-11-03 15:53:52.258,68
2025-11-03 15:53:53.258,22
2025-11-03 15:53:54.257,90
2025-11-03 15:53:55.257,14
2025-11-03 15:53:56.258,22
2025-11-03 15:53:57.257,20
2025-11-03 15:53:58.257,20
2025-11-03 15:53:59.257,64
2025-11-03 15:54:00.258,22
2025-11-03 15:54:01.258,22
2025-11-03 15:54:02.257,20
2025-11-03 15:54:03.257,48
2025-11-03 15:54:04.258,12
2025-11-03 15:54:05.258,22
2025-11-03 15:54:06.258,22
2025-11-03 15:54:07.257,18
2025-11-03 15:54:08.258,14
2025-11-03 15:54:09.257,8
2025-11-03 15:54:10.258,10
2025-11-03 15:54:11.257,16
2025-11-03 15:54:12.257,22
2025-11-03 15:54:13.257,20
2025-11-03 15:54:14.257,34
2025-11-03 15:54:15.258,22
2025-11-03 15:54:16.258,16
2025-11-03 15:54:17.257,6
2025-11-03 15:54:18.258,26
2025-11-03 15:54:19.258,12
2025-11-03 15:54:20.258,28
2025-11-03 15:54:21.258,8
2025-11-03 15:54:22.258,18
2025-11-03 15:54:23.258,12
2025-11-03 15:54:24.257,24
2025-11-03 15:54:25.258,20
2025-11-03 15:54:26.258,24
2025-11-03 15:54:27.258,24
2025-11-03 15:54:28.258,16
2025-11-03 15:54:29.257,32
2025-11-03 15:54:30.258,30
2025-11-03 15:54:31.258,42
2025-11-03 15:54:32.258,34
2025-11-03 15:54:33.257,14
2025-11-03 15:54:34.257,18
2025-11-03 15:54:35.257,14
2025-11-03 15:54:36.257,40
2025-11-03 15:54:37.258,26
2025-11-03 15:54:38.257,36
2025-11-03 15:54:39.258,20
2025-11-03 15:54:40.258,52
2025-11-03 15:54:41.258,38
2025-11-03 15:54:42.258,22
2025-11-03 15:54:43.257,38
2025-11-03 15:54:44.258,36
2025-11-03 15:54:45.258,22
2025-11-03 15:54:46.257,34
2025-11-03 15:54:47.257,28
2025-11-03 15:54:48.257,24
2025-11-03 15:54:49.258,34
2025-11-03 15:54:50.258,16
2025-11-03 15:54:51.258,20
2025-11-03 15:54:52.258,32
2025-11-03 15:54:53.258,32
2025-11-03 15:54:54.257,22
2025-11-03 15:54:55.258,74
2025-11-03 15:54:56.258,26
2025-11-03 15:54:57.258,22
2025-11-03 15:54:58.258,18
2025-11-03 15:54:59.257,14
2025-11-03 15:55:00.258,22
2025-11-03 15:55:01.258,20
2025-11-03 15:55:02.257,18
2025-11-03 15:55:03.258,58
2025-11-03 15:55:04.257,64
2025-11-03 15:55:05.258,64
2025-11-03 15:55:06.258,44
2025-11-03 15:55:07.258,44
2025-11-03 15:55:08.258,48
2025-11-03 15:55:09.257,32
2025-11-03 15:55:10.258,44
2025-11-03 15:55:11.258,34
2025-11-03 15:55:12.258,68
2025-11-03 15:55:13.258,24
2025-11-03 15:55:14.258,22
2025-11-03 15:55:15.258,32
2025-11-03 15:55:16.257,40
2025-11-03 15:55:17.258,40
2025-11-03 15:55:18.258,44
2025-11-03 15:55:19.258,44
2025-11-03 15:55:20.258,28
2025-11-03 15:55:21.258,38
2025-11-03 15:55:22.258,54
2025-11-03 15:55:23.258,70
2025-11-03 15:55:24.258,36
2025-11-03 15:55:25.258,26
2025-11-03 15:55:26.258,16
2025-11-03 15:55:27.257,46
2025-11-03 15:55:28.258,30
2025-11-03 15:55:29.258,28
2025-11-03 15:55:30.258,38
2025-11-03 15:55:31.258,52
2025-11-03 15:55:32.257,36
2025-11-03 15:55:33.258,36
2025-11-03 15:55:34.257,30
2025-11-03 15:55:35.258,40
2025-11-03 15:55:36.258,32
2025-11-03 15:55:37.257,34
2025-11-03 15:55:38.258,50
2025-11-03 15:55:39.257,24
2025-11-03 15:55:40.257,44
2025-11-03 15:55:41.258,20
2025-11-03 15:55:42.258,14
2025-11-03 15:55:43.257,32
2025-11-03 15:55:44.258,24
2025-11-03 15:55:45.258,16
2025-11-03 15:55:46.257,24
2025-11-03 15:55:47.258,42
2025-11-03 15:55:48.257,30
2025-11-03 15:55:49.258,42
2025-11-03 15:55:50.258,34
2025-11-03 15:55:51.258,16
2025-11-03 15:55:52.258,36
2025-11-03 15:55:53.258,28
2025-11-03 15:55:54.258,12
2025-11-03 15:55:55.258,16
2025-11-03 15:55:56.258,28
2025-11-03 15:55:57.258,26
2025-11-03 15:55:58.258,18
2025-11-03 15:55:59.257,22
2025-11-03 15:56:00.257,12
2025-11-03 15:56:01.258,10
2025-11-03 15:56:02.258,14
2025-11-03 15:56:03.258,14
2025-11-03 15:56:04.258,36
2025-11-03 15:56:05.257,24
2025-11-03 15:56:06.258,30
2025-11-03 15:56:07.258,30
2025-11-03 15:56:08.258,26
2025-11-03 15:56:09.258,44
2025-11-03 15:56:10.258,42
2025-11-03 15:56:11.258,52
2025-11-03 15:56:12.258,50
2025-11-03 15:56:13.257,14
2025-11-03 15:56:14.258,16
2025-11-03 15:56:15.258,30
2025-11-03 15:56:16.258,46
2025-11-03 15:56:17.258,30
2025-11-03 15:56:18.257,38
2025-11-03 15:56:19.257,34
2025-11-03 15:56:20.257,16
2025-11-03 15:56:21.258,20
2025-11-03 15:56:22.258,26
2025-11-03 15:56:23.258,12
2025-11-03 15:56:24.258,16
2025-11-03 15:56:25.258,30
2025-11-03 15:56:26.258,22
2025-11-03 15:56:27.258,24
2025-11-03 15:56:28.258,44
2025-11-03 15:56:29.257,12
2025-11-03 15:56:30.258,10
2025-11-03 15:56:31.258,42
2025-11-03 15:56:32.258,64
2025-11-03 15:56:33.257,56
2025-11-03 15:56:34.257,14
2025-11-03 15:56:35.257,36
2025-11-03 15:56:36.258,46
2025-11-03 15:56:37.258,64
2025-11-03 15:56:38.257,44
2025-11-03 15:56:39.258,28
2025-11-03 15:56:40.258,26
2025-11-03 15:56:41.258,18
2025-11-03 15:56:42.258,28
2025-11-03 15:56:43.257,48
2025-11-03 15:56:44.257,22
2025-11-03 15:56:45.258,10
2025-11-03 15:56:46.258,80
2025-11-03 15:56:47.258,46
2025-11-03 15:56:48.258,76
2025-11-03 15:56:49.258,40
2025-11-03 15:56:50.257,22
2025-11-03 15:56:51.258,22
2025-11-03 15:56:52.257,22
2025-11-03 15:56:53.258,32
2025-11-03 15:56:54.258,44
2025-11-03 15:56:55.257,42
2025-11-03 15:56:56.257,20
2025-11-03 15:56:57.258,32
2025-11-03 15:56:58.258,30
2025-11-03 15:56:59.257,32
2025-11-03 15:57:00.258,24
2025-11-03 15:57:01.258,24
2025-11-03 15:57:02.258,28
2025-11-03 15:57:03.257,36
2025-11-03 15:57:04.258,26
2025-11-03 15:57:05.257,34
2025-11-03 15:57:06.258,14
2025-11-03 15:57:07.257,30
